(-0.0296972,-0.659635,-0.0322458,1.78985,-0.0118354,0.414824,-0.0026127)
(-0.0290592,-0.659838,-0.0314374,1.78958,-0.011658,0.414664,-0.0026396)
(-0.0286722,-0.660245,-0.0309384,1.78905,-0.011551,0.414358,-0.00265758)
(-0.0281017,-0.660509,-0.0302126,1.78871,-0.0113924,0.414157,-0.00268182)
(-0.0277422,-0.66072,-0.029754,1.78844,-0.0112924,0.413998,-0.00269712)
(-0.0271814,-0.661129,-0.0290364,1.78792,-0.0111359,0.413692,-0.00272075)
(-0.0265447,-0.661396,-0.0282264,1.78758,-0.0109585,0.41349,-0.00274726)
(-0.0258793,-0.661608,-0.0273811,1.78731,-0.0107736,0.41333,-0.00277511)
(-0.0252029,-0.66202,-0.0265174,1.78678,-0.0105844,0.413025,-0.00280274)
(-0.0245226,-0.662291,-0.0256514,1.78644,-0.010395,0.412823,-0.00283094)
(-0.0238414,-0.662507,-0.0247848,1.78617,-0.0102059,0.412663,-0.00285959)
(-0.0231603,-0.662923,-0.023915,1.78564,-0.0100151,0.412358,-0.00288669)
(-0.0224788,-0.663199,-0.0230465,1.7853,-0.00982541,0.412157,-0.00291483)
(-0.0217982,-0.663419,-0.0221794,1.78503,-0.0096367,0.411997,-0.00294359)
(-0.0211187,-0.663839,-0.0213114,1.7845,-0.00944583,0.411693,-0.0029699)
(-0.0204385,-0.664119,-0.0204437,1.78415,-0.00925659,0.411492,-0.00299788)
(-0.0197593,-0.664343,-0.0195772,1.78388,-0.00906853,0.411332,-0.0030267)
(-0.0190812,-0.664546,-0.0187119,1.78363,-0.00888133,0.411189,-0.00305601)
(-0.0184048,-0.664963,-0.0178477,1.78312,-0.00869098,0.410892,-0.00308155)
(-0.0177269,-0.665245,-0.0169817,1.78278,-0.0085026,0.410694,-0.00310951)
(-0.0170499,-0.665473,-0.0161166,1.7825,-0.00831564,0.410536,-0.0031386)
(-0.0163742,-0.665681,-0.0152527,1.78226,-0.00812966,0.410393,-0.00316827)
(-0.0166722,-0.66576,-0.0156341,1.78215,-0.00820821,0.410333,-0.00315154)
(-0.0162276,-0.665796,-0.0150654,1.78211,-0.00808782,0.410312,-0.00317311)
(-0.0163369,-0.665808,-0.0152052,1.7821,-0.00811698,0.410302,-0.00316735)
(-0.0160997,-0.665815,-0.0149018,1.78209,-0.008053,0.410299,-0.0031791)
(-0.0160096,-0.665819,-0.0147865,1.78209,-0.00802867,0.410298,-0.00318355)
(-0.0159754,-0.66582,-0.0147427,1.78209,-0.00801942,0.410297,-0.00318524)
(-0.0159623,-0.665821,-0.0147261,1.78209,-0.0080159,0.410297,-0.00318588)
(-0.0159574,-0.665821,-0.0147197,1.78209,-0.00801457,0.410297,-0.00318612)
(-0.0159555,-0.665821,-0.0147173,1.78209,-0.00801406,0.410297,-0.00318621)
(-0.0159548,-0.665821,-0.0147164,1.78209,-0.00801386,0.410297,-0.00318625)
(-0.0159545,-0.665821,-0.0147161,1.78209,-0.00801379,0.410297,-0.00318626)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801376,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801375,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801375,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801375,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0159544,-0.665821,-0.0147159,1.78209,-0.00801374,0.410297,-0.00318627)
(-0.0169289,-0.665813,-0.0159624,1.78208,-0.00827629,0.410294,-0.00313765)
(-0.0171595,-0.666029,-0.0162571,1.7818,-0.00833477,0.410136,-0.00312232)
(-0.0179411,-0.666111,-0.0172568,1.78169,-0.00854435,0.410072,-0.00308237)
(-0.0183756,-0.66614,-0.0178126,1.78164,-0.00866119,0.410049,-0.00306053)
(-0.0189574,-0.66615,-0.0185571,1.78162,-0.00881813,0.41004,-0.00303179)
(-0.0193165,-0.666152,-0.0190166,1.78162,-0.00891506,0.410038,-0.00301411)
(-0.0198698,-0.666153,-0.0197247,1.78161,-0.00906445,0.410037,-0.00298693)
(-0.0204962,-0.666375,-0.0205238,1.78133,-0.00923178,0.409877,-0.00295453)
(-0.0208711,-0.666463,-0.0210025,1.78121,-0.00933253,0.409815,-0.00293577)
(-0.0214298,-0.666499,-0.0217172,1.78117,-0.00948348,0.409791,-0.00290854)
(-0.0217796,-0.666515,-0.0221647,1.78115,-0.00957805,0.409782,-0.00289156)
(-0.0223289,-0.666524,-0.0228678,1.78113,-0.00972665,0.40978,-0.00286496)
(-0.0229536,-0.666532,-0.0236675,1.78113,-0.00989565,0.40978,-0.00283472)
(-0.0236066,-0.666541,-0.0245036,1.78112,-0.0100723,0.409781,-0.0028031)
(-0.0242703,-0.66655,-0.0253532,1.78111,-0.0102519,0.409783,-0.00277095)
(-0.0249378,-0.66656,-0.0262077,1.7811,-0.0104324,0.409785,-0.00273861)
(-0.0256067,-0.666572,-0.0270638,1.7811,-0.0106134,0.409787,-0.00270621)
(-0.0262759,-0.666584,-0.0279204,1.78109,-0.0107943,0.409788,-0.00267377)
(-0.026945,-0.666598,-0.0287769,1.78108,-0.0109753,0.40979,-0.00264134)
(-0.027614,-0.666614,-0.0296331,1.78107,-0.0111563,0.409792,-0.0026089)
(-0.0282827,-0.66663,-0.0304889,1.78106,-0.0113371,0.409794,-0.00257647)
(-0.0289512,-0.666648,-0.0313444,1.78105,-0.0115179,0.409795,-0.00254405)
(-0.0296193,-0.666668,-0.0321995,1.78104,-0.0116986,0.409797,-0.00251164)
(-0.0302872,-0.666688,-0.0330541,1.78103,-0.0118792,0.409799,-0.00247923)
(-0.0309548,-0.66671,-0.0339084,1.78101,-0.0120597,0.409801,-0.00244683)
(-0.0316221,-0.666733,-0.0347621,1.781,-0.0122401,0.409802,-0.00241444)
(-0.032289,-0.666758,-0.0356154,1.78099,-0.0124204,0.409804,-0.00238206)
(-0.0329557,-0.666783,-0.0364683,1.78097,-0.0126007,0.409805,-0.0023497)
(-0.033622,-0.66681,-0.0373206,1.78096,-0.0127808,0.409807,-0.00231734)
(-0.0342879,-0.666839,-0.0381725,1.78094,-0.0129609,0.409808,-0.00228499)
(-0.0349535,-0.666868,-0.0390238,1.78093,-0.0131408,0.40981,-0.00225266)
(-0.0356188,-0.666899,-0.0398746,1.78091,-0.0133207,0.409811,-0.00222033)
(-0.0362837,-0.666931,-0.0407249,1.7809,-0.0135004,0.409813,-0.00218802)
(-0.0369482,-0.666964,-0.0415746,1.78088,-0.0136801,0.409814,-0.00215573)
(-0.0376123,-0.666999,-0.0424238,1.78086,-0.0138596,0.409816,-0.00212344)
(-0.0382761,-0.667035,-0.0432723,1.78084,-0.0140391,0.409817,-0.00209118)
(-0.0389394,-0.667072,-0.0441203,1.78082,-0.0142184,0.409819,-0.00205892)
(-0.0396024,-0.66711,-0.0449677,1.78081,-0.0143976,0.40982,-0.00202668)
(-0.040265,-0.66715,-0.0458145,1.78079,-0.0145767,0.409821,-0.00199446)
(-0.0409271,-0.667191,-0.0466607,1.78077,-0.0147557,0.409823,-0.00196225)
(-0.0415888,-0.667233,-0.0475063,1.78074,-0.0149346,0.409824,-0.00193006)
(-0.0422501,-0.667276,-0.0483511,1.78072,-0.0151134,0.409825,-0.00189789)
(-0.0429109,-0.667321,-0.0491954,1.7807,-0.015292,0.409826,-0.00186573)
(-0.0435713,-0.667367,-0.050039,1.78068,-0.0154706,0.409827,-0.0018336)
(-0.0442313,-0.667414,-0.0508818,1.78066,-0.015649,0.409829,-0.00180148)
(-0.0448908,-0.667462,-0.051724,1.78063,-0.0158273,0.40983,-0.00176938)
(-0.0455498,-0.667511,-0.0525655,1.78061,-0.0160054,0.409831,-0.0017373)
(-0.0462084,-0.667562,-0.0534063,1.78058,-0.0161835,0.409832,-0.00170524)
(-0.0468664,-0.667614,-0.0542464,1.78056,-0.0163614,0.409833,-0.0016732)
(-0.047524,-0.667667,-0.0550857,1.78053,-0.0165391,0.409834,-0.00164118)
(-0.0481811,-0.667722,-0.0559243,1.78051,-0.0167168,0.409835,-0.00160918)
(-0.0488377,-0.667777,-0.0567621,1.78048,-0.0168943,0.409836,-0.0015772)
(-0.0494938,-0.667834,-0.0575991,1.78045,-0.0170717,0.409837,-0.00154525)
(-0.0501494,-0.667892,-0.0584353,1.78043,-0.0172489,0.409838,-0.00151332)
(-0.0508044,-0.667951,-0.0592708,1.7804,-0.0174261,0.409839,-0.00148141)
(-0.0514589,-0.668011,-0.0601055,1.78037,-0.017603,0.40984,-0.00144952)
(-0.0521129,-0.668073,-0.0609393,1.78034,-0.0177799,0.409841,-0.00141766)
(-0.0527664,-0.668135,-0.0617723,1.78031,-0.0179566,0.409842,-0.00138582)
(-0.0534193,-0.668199,-0.0626045,1.78028,-0.0181331,0.409843,-0.00135401)
(-0.0540716,-0.668264,-0.0634358,1.78025,-0.0183095,0.409844,-0.00132223)
(-0.0547234,-0.66833,-0.0642663,1.78022,-0.0184858,0.409844,-0.00129046)
(-0.0553746,-0.668398,-0.0650959,1.78019,-0.0186619,0.409845,-0.00125873)
(-0.0560253,-0.668466,-0.0659246,1.78016,-0.0188379,0.409846,-0.00122702)
(-0.0566753,-0.668536,-0.0667525,1.78012,-0.0190137,0.409847,-0.00119534)
(-0.0573248,-0.668606,-0.0675794,1.78009,-0.0191894,0.409848,-0.00116368)
(-0.0579737,-0.668678,-0.0684055,1.78006,-0.0193649,0.409848,-0.00113206)
(-0.058622,-0.668751,-0.0692306,1.78002,-0.0195402,0.409849,-0.00110046)
(-0.0592696,-0.668825,-0.0700548,1.77999,-0.0197155,0.40985,-0.00106889)
(-0.0599167,-0.668901,-0.070878,1.77996,-0.0198905,0.40985,-0.00103735)
(-0.0605632,-0.668977,-0.0717003,1.77992,-0.0200654,0.409851,-0.00100583)
(-0.061209,-0.669055,-0.0725216,1.77988,-0.0202401,0.409852,-0.000974352)
(-0.0618542,-0.669133,-0.073342,1.77985,-0.0204147,0.409852,-0.0009429)
(-0.0624987,-0.669213,-0.0741614,1.77981,-0.0205891,0.409853,-0.000911478)
(-0.0631427,-0.669294,-0.0749798,1.77977,-0.0207634,0.409853,-0.000880087)
(-0.0637859,-0.669375,-0.0757972,1.77974,-0.0209375,0.409854,-0.000848727)
(-0.0644286,-0.669458,-0.0766136,1.7797,-0.0211114,0.409855,-0.000817399)
(-0.0650705,-0.669542,-0.0774289,1.77966,-0.0212851,0.409855,-0.000786102)
(-0.0657118,-0.669627,-0.0782433,1.77962,-0.0214587,0.409856,-0.000754838)
(-0.0663525,-0.669714,-0.0790566,1.77958,-0.0216321,0.409856,-0.000723607)
(-0.0669924,-0.669801,-0.0798689,1.77954,-0.0218054,0.409857,-0.000692408)
(-0.0676317,-0.669889,-0.0806801,1.7795,-0.0219785,0.409857,-0.000661243)
(-0.0682703,-0.669978,-0.0814903,1.77946,-0.0221514,0.409858,-0.000630112)
(-0.0689082,-0.670069,-0.0822994,1.77942,-0.0223241,0.409858,-0.000599015)
(-0.0695454,-0.67016,-0.0831074,1.77938,-0.0224967,0.409858,-0.000567952)
(-0.0701818,-0.670252,-0.0839143,1.77934,-0.022669,0.409859,-0.000536924)
(-0.0708176,-0.670346,-0.0847201,1.77929,-0.0228412,0.409859,-0.000505931)
(-0.0714527,-0.67044,-0.0855248,1.77925,-0.0230132,0.40986,-0.000474973)
(-0.072087,-0.670536,-0.0863284,1.77921,-0.0231851,0.40986,-0.000444051)
(-0.0727207,-0.670632,-0.0871309,1.77916,-0.0233567,0.40986,-0.000413166)
(-0.0733536,-0.670729,-0.0879323,1.77912,-0.0235282,0.409861,-0.000382316)
(-0.0739857,-0.670828,-0.0887325,1.77907,-0.0236995,0.409861,-0.000351504)
(-0.0746172,-0.670927,-0.0895316,1.77903,-0.0238706,0.409861,-0.000320728)
(-0.0752478,-0.671028,-0.0903295,1.77898,-0.0240415,0.409862,-0.00028999)
(-0.0758778,-0.671129,-0.0911263,1.77894,-0.0242123,0.409862,-0.000259289)
(-0.0765069,-0.671231,-0.0919218,1.77889,-0.0243828,0.409862,-0.000228627)
(-0.0771354,-0.671335,-0.0927162,1.77885,-0.0245532,0.409863,-0.000198002)
(-0.077763,-0.671439,-0.0935095,1.7788,-0.0247233,0.409863,-0.000167417)
(-0.0783899,-0.671544,-0.0943015,1.77875,-0.0248933,0.409863,-0.00013687)
(-0.079016,-0.67165,-0.0950923,1.7787,-0.0250631,0.409863,-0.000106362)
(-0.0796413,-0.671757,-0.0958819,1.77866,-0.0252327,0.409864,-7.58934e-05)
