\newcommand{\CornyMediumQRobotDataB}{
(0, -0.650)
(1, -0.651)
(2, -0.651)
(3, -0.652)
(4, -0.651)
(5, -0.652)
(6, -0.651)
(7, -0.653)
(8, -0.652)
(9, -0.654)
(10, -0.653)
(11, -0.654)
(12, -0.653)
(13, -0.655)
(14, -0.655)
(15, -0.655)
(16, -0.655)
(17, -0.656)
(18, -0.656)
(19, -0.657)
(20, -0.657)
(21, -0.657)
(22, -0.657)
(23, -0.658)
(24, -0.658)
(25, -0.659)
(26, -0.659)
(27, -0.660)
(28, -0.660)
(29, -0.660)
(30, -0.660)
(31, -0.661)
(32, -0.661)
(33, -0.662)
(34, -0.662)
(35, -0.663)
(36, -0.663)
(37, -0.663)
(38, -0.663)
(39, -0.663)
(40, -0.664)
(41, -0.663)
(42, -0.665)
(43, -0.664)
(44, -0.665)
(45, -0.664)
(46, -0.665)
(47, -0.665)
(48, -0.665)
(49, -0.665)
(50, -0.665)
(51, -0.665)
(52, -0.665)
(53, -0.665)
(54, -0.665)
(55, -0.665)
(56, -0.665)
(57, -0.664)
(58, -0.665)
(59, -0.664)
(60, -0.665)
(61, -0.663)
(62, -0.665)
(63, -0.663)
(64, -0.661)
(65, -0.664)
(66, -0.662)
(67, -0.665)
(68, -0.663)
(69, -0.665)
(70, -0.665)
(71, -0.664)
(72, -0.666)
(73, -0.665)
(74, -0.667)
(75, -0.666)
(76, -0.667)
(77, -0.668)
(78, -0.668)
(79, -0.669)
(80, -0.669)
(81, -0.669)
(82, -0.670)
(83, -0.671)
(84, -0.671)
(85, -0.672)
(86, -0.673)
(87, -0.673)
(88, -0.674)
(89, -0.674)
(90, -0.675)
(91, -0.676)
(92, -0.676)
(93, -0.677)
(94, -0.677)
(95, -0.679)
(96, -0.679)
(97, -0.680)
(98, -0.680)
(99, -0.681)
(100, -0.679)
(101, -0.681)
(102, -0.679)
(103, -0.681)
(104, -0.679)
(105, -0.681)
(106, -0.680)
(107, -0.681)
(108, -0.680)
(109, -0.681)
(110, -0.680)
(111, -0.681)
(112, -0.680)
(113, -0.681)
(114, -0.679)
(115, -0.681)
(116, -0.679)
(117, -0.682)
(118, -0.679)
(119, -0.681)
(120, -0.679)
(121, -0.681)
(122, -0.679)
(123, -0.682)
(124, -0.679)
(125, -0.681)
(126, -0.679)
(127, -0.681)
(128, -0.680)
(129, -0.680)
(130, -0.680)
(131, -0.681)
(132, -0.680)
(133, -0.680)
(134, -0.680)
(135, -0.678)
(136, -0.681)
(137, -0.677)
(138, -0.680)
(139, -0.677)
(140, -0.679)
(141, -0.677)
(142, -0.679)
(143, -0.675)
(144, -0.678)
(145, -0.674)
(146, -0.678)
(147, -0.674)
(148, -0.677)
(149, -0.673)
(150, -0.676)
(151, -0.672)
(152, -0.675)
(153, -0.670)
(154, -0.674)
(155, -0.669)
(156, -0.673)
(157, -0.668)
(158, -0.671)
(159, -0.667)
(160, -0.671)
(161, -0.666)
(162, -0.670)
(163, -0.670)
(164, -0.665)
(165, -0.667)
}
