\providecommand{\ColorSlowErrorPoseDataY}{
(0.025,-0.229)
(0.049,0.589)
(0.073,-1.312)
(0.099,1.441)
(0.124,-1.763)
(0.147,2.128)
(0.171,-1.729)
(0.196,1.475)
(0.217,-1.663)
(0.242,1.713)
(0.268,-1.316)
(0.294,1.207)
(0.319,-1.013)
(0.345,1.031)
(0.371,-1.630)
(0.397,1.952)
(0.421,-2.108)
(0.446,2.744)
(0.472,-3.075)
(0.497,3.124)
(0.523,-3.316)
(0.549,3.378)
(0.574,-3.224)
(0.600,3.094)
(0.621,-2.630)
(0.645,2.280)
(0.670,-2.273)
(0.695,2.697)
(0.720,2.697)
(0.743,-2.654)
(0.766,2.440)
(0.791,-2.061)
(0.813,1.727)
(0.837,-1.200)
(0.863,0.949)
(0.884,-0.982)
(0.903,1.138)
(0.927,-1.100)
(0.949,1.173)
(0.973,1.173)
(0.997,1.173)
(1.015,-1.209)
(1.040,1.331)
(1.065,-1.281)
(1.090,1.413)
(1.115,-1.440)
(1.141,1.600)
(1.166,1.600)
(1.192,-1.617)
(1.216,1.850)
(1.235,-1.736)
(1.255,1.861)
(1.278,-1.903)
(1.302,2.437)
(1.326,-2.633)
(1.350,2.528)
(1.372,-2.497)
(1.397,2.531)
(1.421,-1.986)
(1.447,1.906)
(1.472,-1.679)
(1.498,1.623)
(1.524,1.623)
(1.549,-1.501)
(1.575,1.785)
(1.601,-1.720)
(1.625,1.925)
(1.651,-1.771)
(1.676,1.689)
(1.701,1.689)
(1.721,1.689)
(1.744,1.689)
(1.769,1.689)
(1.795,1.689)
(1.820,1.689)
(1.846,1.689)
(1.871,1.689)
(1.893,1.689)
(1.918,1.689)
(1.939,1.689)
(1.961,1.689)
(1.981,1.689)
(2.004,1.689)
(2.028,1.689)
(2.052,-2.100)
(2.073,1.989)
(2.096,-1.641)
(2.120,1.501)
(2.144,-1.452)
(2.170,1.441)
(2.197,1.441)
(2.222,-1.514)
(2.249,1.534)
(2.275,-1.546)
(2.299,1.566)
(2.324,-1.405)
(2.348,1.450)
(2.373,-1.155)
(2.399,1.184)
(2.425,-0.811)
(2.450,0.408)
(2.476,0.408)
(2.501,0.408)
(2.527,-0.253)
(2.551,-0.031)
(2.577,0.218)
(2.603,-0.433)
(2.629,0.469)
(2.655,-0.522)
(2.681,0.311)
(2.706,-0.032)
(2.732,-0.132)
(2.758,0.171)
(2.783,-0.320)
(2.808,0.298)
(2.833,-0.290)
(2.858,0.443)
(2.884,-0.480)
(2.909,0.354)
(2.934,-0.440)
(2.958,0.421)
(2.983,-0.241)
(3.008,0.019)
(3.034,0.020)
(3.060,0.013)
(3.086,0.113)
(3.112,-0.350)
(3.138,0.515)
(3.162,-0.566)
(3.187,0.465)
(3.213,0.465)
(3.238,-0.652)
(3.264,0.361)
(3.289,-1.431)
(3.316,1.390)
(3.342,-1.941)
(3.366,1.370)
(3.391,-0.959)
(3.417,-0.135)
(3.442,0.065)
(3.467,-0.576)
(3.491,0.506)
(3.516,-1.006)
(3.543,0.036)
(3.568,-0.170)
(3.593,-0.320)
(3.611,-0.178)
(3.634,-0.231)
(3.659,-0.231)
(3.684,-0.307)
(3.710,-0.017)
(3.734,-0.158)
(3.761,-0.639)
(3.787,0.286)
(3.812,-0.703)
(3.837,0.186)
(3.862,-0.548)
(3.888,0.207)
(3.914,-0.702)
(3.940,0.082)
(3.965,-0.570)
(3.990,0.267)
